x_m,y_m,value
9.8333,16.1667,87.226612
10.0000,16.1667,68.856206
10.1667,16.1667,103.205525
10.3333,16.1667,186.884235
10.5000,16.1667,310.441865
10.6667,16.1667,460.111121
10.8333,16.1667,620.184128
11.0000,16.1667,775.443665
11.1667,16.1667,913.160682
11.3333,16.1667,1024.365071
11.5000,16.1667,1104.312263
11.6667,16.1667,1152.245633
11.8333,16.1667,1170.662732
12.0000,16.1667,1164.324528
12.1667,16.1667,1139.214631
12.3333,16.1667,1101.591686
12.5000,16.1667,1057.222267
12.6667,16.1667,1010.850091
12.8333,16.1667,965.932504
13.0000,16.1667,924.635143
13.1667,16.1667,888.022678
13.3333,16.1667,856.345276
13.5000,16.1667,829.326988
13.6667,16.1667,806.410033
13.8333,16.1667,786.957171
14.0000,16.1667,770.424698
14.1667,16.1667,756.492004
14.3333,16.1667,745.107901
14.5000,16.1667,736.428931
14.6667,16.1667,730.680258
14.8333,16.1667,728.020746
15.0000,16.1667,728.493575
15.1667,16.1667,732.086461
15.3333,16.1667,738.850314
15.5000,16.1667,748.985743
15.6667,16.1667,762.830268
15.8333,16.1667,780.748355
16.0000,16.1667,802.994523
16.1667,16.1667,829.638631
16.3333,16.1667,860.594785
16.5000,16.1667,895.714029
16.6667,16.1667,934.850136
16.8333,16.1667,977.831148
17.0000,16.1667,1024.349316
17.1667,16.1667,1073.847471
17.3333,16.1667,1125.468105
17.5000,16.1667,1178.052616
17.6667,16.1667,1230.110959
17.8333,16.1667,1279.701122
18.0000,16.1667,1324.258261
18.1667,16.1667,1360.501781
18.3333,16.1667,1384.525795
18.5000,16.1667,1392.042428
18.6667,16.1667,1378.607081
18.8333,16.1667,1339.632464
19.0000,16.1667,1270.109194
19.1667,16.1667,1164.070832
19.3333,16.1667,1013.823446
19.5000,16.1667,808.802438
19.6667,16.1667,533.805127
19.8333,16.1667,166.514832
20.0000,16.1667,-325.214406
20.1667,16.1667,-985.045762
20.3333,16.1667,-1866.851935
20.5000,16.1667,-3028.261481
20.6667,16.1667,-4517.692290
20.8333,16.1667,-6355.544497
21.0000,16.1667,-8513.229761
21.1667,16.1667,-10896.533437
21.3333,16.1667,-13340.829996
21.5000,16.1667,-15623.823929
21.6667,16.1667,-17496.941300
21.8333,16.1667,-18730.447099
22.0000,16.1667,-19161.547171
22.1667,16.1667,-18731.493879
22.3333,16.1667,-17499.513395
22.5000,16.1667,-15628.697690
22.6667,16.1667,-13348.781573
22.8333,16.1667,-10908.023319
23.0000,16.1667,-8528.170860
23.1667,16.1667,-6373.229325
23.3333,16.1667,-4536.913775
23.5000,16.1667,-3047.610670
23.6667,16.1667,-1885.121314
23.8333,16.1667,-1001.625353
24.0000,16.1667,-340.358381
24.1667,16.1667,151.642673
24.3333,16.1667,517.335662
24.5000,16.1667,788.565493
24.6667,16.1667,987.829787
24.8333,16.1667,1130.909441
25.0000,16.1667,1229.113500
25.1667,16.1667,1290.746046
25.3333,16.1667,1321.990641
25.5000,16.1667,1327.563190
25.6667,16.1667,1311.317033
25.8333,16.1667,1276.757712
26.0000,16.1667,1227.349089
26.1667,16.1667,1166.585028
26.3333,16.1667,1097.923055
26.5000,16.1667,1024.698140
26.6667,16.1667,950.051737
26.8333,16.1667,876.824026
27.0000,16.1667,807.360987
27.1667,16.1667,743.278691
27.3333,16.1667,685.307832
27.5000,16.1667,633.325126
27.6667,16.1667,586.573873
27.8333,16.1667,543.973838
28.0000,16.1667,504.399900
28.1667,16.1667,466.866769
28.3333,16.1667,430.626566
28.5000,16.1667,395.212434
28.6667,16.1667,360.446329
28.8333,16.1667,326.409027
29.0000,16.1667,293.370554
29.1667,16.1667,261.695128
29.3333,16.1667,231.746970
29.5000,16.1667,203.820610
29.6667,16.1667,178.105591
29.8333,16.1667,154.681778
30.0000,16.1667,133.534278
0.0000,16.3333,14.308892
0.1667,16.3333,16.610775
0.3333,16.3333,18.908358
0.5000,16.3333,21.096124
0.6667,16.3333,23.035189
0.8333,16.3333,24.558876
1.0000,16.3333,25.490101
1.1667,16.3333,25.674029
1.3333,16.3333,25.025526
1.5000,16.3333,23.584346
1.6667,16.3333,21.564170
1.8333,16.3333,19.378664
2.0000,16.3333,17.631547
2.1667,16.3333,17.067328
2.3333,16.3333,18.490133
2.5000,16.3333,22.665328
2.6667,16.3333,30.220469
2.8333,16.3333,41.559962
3.0000,16.3333,56.804446
3.1667,16.3333,75.762950
3.3333,16.3333,97.943470
3.5000,16.3333,122.604431
3.6667,16.3333,148.844113
3.8333,16.3333,175.717013
4.0000,16.3333,202.357958
4.1667,16.3333,228.091480
4.3333,16.3333,252.509736
4.5000,16.3333,275.515546
4.6667,16.3333,297.338397
4.8333,16.3333,318.528243
5.0000,16.3333,339.914030
5.1667,16.3333,362.499391
5.3333,16.3333,387.282254
5.5000,16.3333,415.034423
5.6667,16.3333,446.129413
5.8333,16.3333,480.511333
6.0000,16.3333,517.832461
6.1667,16.3333,557.687753
6.3333,16.3333,599.811498
6.5000,16.3333,644.122818
6.6667,16.3333,690.597315
6.8333,16.3333,739.038702
7.0000,16.3333,788.869532
7.1667,16.3333,839.037225
7.3333,16.3333,888.062239
7.5000,16.3333,934.180708
7.6667,16.3333,975.492797
7.8333,16.3333,1010.041010
8.0000,16.3333,1035.803584
8.1667,16.3333,1050.662435
8.3333,16.3333,1052.450125
8.5000,16.3333,1039.175338
8.6667,16.3333,1009.473978
8.8333,16.3333,963.243736
9.0000,16.3333,902.314991
9.1667,16.3333,830.926624
9.3333,16.3333,755.757017
9.5000,16.3333,685.341226
9.6667,16.3333,628.876411
9.8333,16.3333,594.624383
10.0000,16.3333,588.289116
10.1667,16.3333,611.807300
10.3333,16.3333,662.898109
10.5000,16.3333,735.494727
10.6667,16.3333,820.913450
10.8333,16.3333,909.417986
11.0000,16.3333,991.779705
11.1667,16.3333,1060.512416
11.3333,16.3333,1110.607460
11.5000,16.3333,1139.746120
11.6667,16.3333,1148.081813
11.8333,16.3333,1137.744215
12.0000,16.3333,1112.219158
12.1667,16.3333,1075.717390
12.3333,16.3333,1032.593500
12.5000,16.3333,986.848003
12.6667,16.3333,941.748037
12.8333,16.3333,899.608605
13.0000,16.3333,861.758301
13.1667,16.3333,828.669317
13.3333,16.3333,800.187106
13.5000,16.3333,775.782608
13.6667,16.3333,754.775965
13.8333,16.3333,736.517435
14.0000,16.3333,720.526860
14.1667,16.3333,706.581388
14.3333,16.3333,694.726087
14.5000,16.3333,685.194385
14.6667,16.3333,678.268493
14.8333,16.3333,674.150943
15.0000,16.3333,672.918904
15.1667,16.3333,674.584312
15.3333,16.3333,679.214564
15.5000,16.3333,687.027317
15.6667,16.3333,698.388612
15.8333,16.3333,713.707800
16.0000,16.3333,733.293974
16.1667,16.3333,757.265973
16.3333,16.3333,785.566415
16.5000,16.3333,818.047597
16.6667,16.3333,854.539336
16.8333,16.3333,894.826006
17.0000,16.3333,938.539408
17.1667,16.3333,985.043729
17.3333,16.3333,1033.381691
17.5000,16.3333,1082.273674
17.6667,16.3333,1130.093043
17.8333,16.3333,1174.757726
18.0000,16.3333,1213.576219
18.1667,16.3333,1243.172805
18.3333,16.3333,1259.593080
18.5000,16.3333,1258.555413
18.6667,16.3333,1235.675261
18.8333,16.3333,1186.469115
19.0000,16.3333,1106.058592
19.1667,16.3333,988.618080
19.3333,16.3333,826.593215
19.5000,16.3333,609.558892
19.6667,16.3333,322.467304
19.8333,16.3333,-56.801669
20.0000,16.3333,-560.126783
20.1667,16.3333,-1230.813071
20.3333,16.3333,-2122.284837
20.5000,16.3333,-3291.664435
20.6667,16.3333,-4786.875746
20.8333,16.3333,-6627.940733
21.0000,16.3333,-8786.128006
21.1667,16.3333,-11167.417577
21.3333,16.3333,-13607.762761
21.5000,16.3333,-15885.788890
21.6667,16.3333,-17754.043403
21.8333,16.3333,-18983.893687
22.0000,16.3333,-19413.384018
22.1667,16.3333,-18984.140578
22.3333,16.3333,-17755.204618
22.5000,16.3333,-15888.966502
22.6667,16.3333,-13614.106748
22.8333,16.3333,-11177.711948
23.0000,16.3333,-8800.480166
23.1667,16.3333,-6645.669770
23.3333,16.3333,-4806.637685
23.5000,16.3333,-3311.787009
23.6667,16.3333,-2141.225429
23.8333,16.3333,-1247.616306
24.0000,16.3333,-574.754338
24.1667,16.3333,-70.237760
24.3333,16.3333,308.373431
24.5000,16.3333,592.478314
24.6667,16.3333,804.221255
24.8333,16.3333,959.137562
25.0000,16.3333,1068.405115
25.1667,16.3333,1140.305397
25.3333,16.3333,1181.087769
25.5000,16.3333,1195.590786
25.6667,16.3333,1187.811182
25.8333,16.3333,1161.386042
26.0000,16.3333,1119.875929
26.1667,16.3333,1066.825511
26.3333,16.3333,1005.697002
26.5000,16.3333,939.791400
26.6667,16.3333,872.189252
26.8333,16.3333,805.656348
27.0000,16.3333,742.464824
27.1667,16.3333,684.171298
27.3333,16.3333,631.473461
27.5000,16.3333,584.248845
27.6667,16.3333,541.775140
27.8333,16.3333,503.031501
28.0000,16.3333,466.962908
28.1667,16.3333,432.649889
28.3333,16.3333,399.395380
28.5000,16.3333,366.764464
28.6667,16.3333,334.594586
28.8333,16.3333,302.971527
29.0000,16.3333,272.166178
29.1667,16.3333,242.544070
29.3333,16.3333,214.473416
29.5000,16.3333,188.255729
29.6667,16.3333,164.089869
29.8333,16.3333,142.066379
30.0000,16.3333,122.181612
0.0000,16.5000,12.832106
0.1667,16.5000,15.001714
0.3333,16.5000,17.172329
0.5000,16.5000,19.247044
0.6667,16.5000,21.098909
0.8333,16.5000,22.577254
1.0000,16.5000,23.525481
1.1667,16.5000,23.813025
1.3333,16.5000,23.379939
1.5000,16.5000,22.286075
1.6667,16.5000,20.750909
1.8333,16.5000,19.169047
2.0000,16.5000,18.092311
2.1667,16.5000,18.179662
2.3333,16.5000,20.125066
2.5000,16.5000,24.576468
2.6667,16.5000,32.056793
2.8333,16.5000,42.894625
3.0000,16.5000,57.171706
3.1667,16.5000,74.696341
3.3333,16.5000,95.012440
3.5000,16.5000,117.449431
3.6667,16.5000,141.208600
3.8333,16.5000,165.470436
4.0000,16.5000,189.501610
4.1667,16.5000,212.742767
4.3333,16.5000,234.868544
4.5000,16.5000,255.823686
4.6667,16.5000,275.844850
4.8333,16.5000,295.468431
5.0000,16.5000,315.503407
5.1667,16.5000,336.934111
5.3333,16.5000,360.736143
5.5000,16.5000,387.643423
5.6667,16.5000,417.961526
5.8333,16.5000,451.528573
6.0000,16.5000,487.857018
6.1667,16.5000,526.384822
6.3333,16.5000,566.696894
6.5000,16.5000,608.598055
6.6667,16.5000,652.011393
6.8333,16.5000,696.774868
7.0000,16.5000,742.454962
7.1667,16.5000,788.272514
7.3333,16.5000,833.166469
7.5000,16.5000,875.948338
7.6667,16.5000,915.459872
7.8333,16.5000,950.655303
8.0000,16.5000,980.580359
8.1667,16.5000,1004.284281
8.3333,16.5000,1020.744924
8.5000,16.5000,1028.895844
8.6667,16.5000,1027.818151
8.8333,16.5000,1017.101311
9.0000,16.5000,997.296228
9.1667,16.5000,970.307302
9.3333,16.5000,939.535563
9.5000,16.5000,909.625362
9.6667,16.5000,885.782624
9.8333,16.5000,872.784749
10.0000,16.5000,873.934251
10.1667,16.5000,890.262761
10.3333,16.5000,920.232365
10.5000,16.5000,960.022748
10.6667,16.5000,1004.302820
10.8333,16.5000,1047.246976
11.0000,16.5000,1083.521125
11.1667,16.5000,1109.025201
11.3333,16.5000,1121.288083
11.5000,16.5000,1119.520360
11.6667,16.5000,1104.410857
11.8333,16.5000,1077.785874
12.0000,16.5000,1042.232904
12.1667,16.5000,1000.741350
12.3333,16.5000,956.365942
12.5000,16.5000,911.907568
12.6667,16.5000,869.632518
12.8333,16.5000,831.080289
13.0000,16.5000,797.008104
13.1667,16.5000,767.481804
13.3333,16.5000,742.072263
13.5000,16.5000,720.088824
13.6667,16.5000,700.791068
13.8333,16.5000,683.550831
14.0000,16.5000,667.959609
14.1667,16.5000,653.879223
14.3333,16.5000,641.426314
14.5000,16.5000,630.887535
14.6667,16.5000,622.590992
14.8333,16.5000,616.790302
15.0000,16.5000,613.620884
15.1667,16.5000,613.151463
15.3333,16.5000,615.495173
15.5000,16.5000,620.902732
15.6667,16.5000,629.767243
15.8333,16.5000,642.526667
16.0000,16.5000,659.521158
16.1667,16.5000,680.895782
16.3333,16.5000,706.603760
16.5000,16.5000,736.484182
16.6667,16.5000,770.327088
16.8333,16.5000,807.851935
17.0000,16.5000,848.603502
17.1667,16.5000,891.840428
17.3333,16.5000,936.486302
17.5000,16.5000,981.136047
17.6667,16.5000,1024.040608
17.8333,16.5000,1063.008834
18.0000,16.5000,1095.263512
18.1667,16.5000,1117.375270
18.3333,16.5000,1125.374122
18.5000,16.5000,1115.002674
18.6667,16.5000,1081.936397
18.8333,16.5000,1021.777784
19.0000,16.5000,929.747695
19.1667,16.5000,800.123003
19.3333,16.5000,625.454398
19.5000,16.5000,395.437042
19.6667,16.5000,95.183421
19.8333,16.5000,-297.195503
20.0000,16.5000,-813.249471
20.1667,16.5000,-1495.843890
20.3333,16.5000,-2397.865405
20.5000,16.5000,-3575.847632
20.6667,16.5000,-5077.159912
20.8333,16.5000,-6921.421193
21.0000,16.5000,-9079.777109
21.1667,16.5000,-11458.469559
21.3333,16.5000,-13894.139025
21.5000,16.5000,-16166.466868
21.6667,16.5000,-18029.263265
21.8333,16.5000,-19255.121547
22.0000,16.5000,-19683.007094
22.1667,16.5000,-19254.944170
22.3333,16.5000,-18029.746886
22.5000,16.5000,-16168.999280
22.6667,16.5000,-13900.177113
22.8333,16.5000,-11469.026522
23.0000,16.5000,-9095.041387
23.1667,16.5000,-6940.623580
23.3333,16.5000,-5098.726021
23.5000,16.5000,-3597.789605
23.6667,16.5000,-2418.303361
23.8333,16.5000,-1513.518333
24.0000,16.5000,-827.893502
24.1667,16.5000,-309.672930
24.3333,16.5000,83.011533
24.5000,16.5000,381.087329
24.6667,16.5000,606.338637
24.8333,16.5000,774.057979
25.0000,16.5000,895.300098
25.1667,16.5000,978.336794
25.3333,16.5000,1029.501283
25.5000,16.5000,1053.775592
25.6667,16.5000,1055.318253
25.8333,16.5000,1037.907950
26.0000,16.5000,1005.199241
26.1667,16.5000,960.770254
26.3333,16.5000,908.056497
26.5000,16.5000,850.282974
26.6667,16.5000,790.423833
26.8333,16.5000,731.132696
27.0000,16.5000,674.590399
27.1667,16.5000,622.305568
27.3333,16.5000,574.982363
27.5000,16.5000,532.555007
27.6667,16.5000,494.390460
27.8333,16.5000,459.566218
28.0000,16.5000,427.114173
28.1667,16.5000,396.178534
28.3333,16.5000,366.100337
28.5000,16.5000,336.461499
28.6667,16.5000,307.102257
28.8333,16.5000,278.104359
29.0000,16.5000,249.733455
29.1667,16.5000,222.352168
29.3333,16.5000,196.329720
29.5000,16.5000,171.972721
29.6667,16.5000,149.488524
29.8333,16.5000,128.978566
30.0000,16.5000,110.451509
0.0000,16.6667,11.346704
0.1667,16.6667,13.386659
0.3333,16.6667,15.435431
0.5000,16.6667,17.405964
0.6667,16.6667,19.184809
0.8333,16.6667,20.639115
1.0000,16.6667,21.634597
1.1667,16.6667,22.066529
1.3333,16.6667,21.901226
1.5000,16.6667,21.219160
1.6667,16.6667,20.245713
1.8333,16.6667,19.356163
2.0000,16.6667,19.049110
2.1667,16.6667,19.893753
2.3333,16.6667,22.464138
2.5000,16.6667,27.273485
2.6667,16.6667,34.716042
2.8333,16.6667,45.018919
3.0000,16.6667,58.206591
3.1667,16.6667,74.085133
3.3333,16.6667,92.255541
3.5000,16.6667,112.160538
3.6667,16.6667,133.157928
3.8333,16.6667,154.603532
4.0000,16.6667,175.925941
4.1667,16.6667,196.684477
4.3333,16.6667,216.613691
4.5000,16.6667,235.663967
4.6667,16.6667,254.042993
4.8333,16.6667,272.246537
5.0000,16.6667,291.046421
5.1667,16.6667,311.396250
5.3333,16.6667,334.240673
5.5000,16.6667,360.271895
5.6667,16.6667,389.733575
5.8333,16.6667,422.376522
6.0000,16.6667,457.601216
6.1667,16.6667,494.716616
6.3333,16.6667,533.176316
6.5000,16.6667,572.672600
6.6667,16.6667,613.060318
6.8333,16.6667,654.179976
7.0000,16.6667,695.693640
7.1667,16.6667,737.023008
7.3333,16.6667,777.412293
7.5000,16.6667,816.071817
7.6667,16.6667,852.323791
7.8333,16.6667,885.679620
8.0000,16.6667,915.818549
8.1667,16.6667,942.486990
8.3333,16.6667,965.374109
8.5000,16.6667,984.034216
8.6667,16.6667,997.919639
8.8333,16.6667,1006.554569
9.0000,16.6667,1009.822530
9.1667,16.6667,1008.274398
9.3333,16.6667,1003.320610
9.5000,16.6667,997.181600
9.6667,16.6667,992.542701
9.8333,16.6667,991.969597
10.0000,16.6667,997.245782
10.1667,16.6667,1008.846274
10.3333,16.6667,1025.728509
10.5000,16.6667,1045.511353
10.6667,16.6667,1064.977722
10.8333,16.6667,1080.736018
11.0000,16.6667,1089.848527
11.1667,16.6667,1090.277476
11.3333,16.6667,1081.079199
11.5000,16.6667,1062.362406
11.6667,16.6667,1035.092056
11.8333,16.6667,1000.842226
12.0000,16.6667,961.572348
12.1667,16.6667,919.442361
12.3333,16.6667,876.634656
12.5000,16.6667,835.150048
12.6667,16.6667,796.588686
12.8333,16.6667,761.973257
13.0000,16.6667,731.680682
13.1667,16.6667,705.511723
13.3333,16.6667,682.870705
13.5000,16.6667,662.988546
13.6667,16.6667,645.122696
13.8333,16.6667,628.697197
14.0000,16.6667,613.377876
14.1667,16.6667,599.091545
14.3333,16.6667,585.994588
14.5000,16.6667,574.394412
14.6667,16.6667,564.641500
14.8333,16.6667,557.031813
15.0000,16.6667,551.766270
15.1667,16.6667,548.990116
15.3333,16.6667,548.887078
15.5000,16.6667,551.762261
15.6667,16.6667,558.047112
15.8333,16.6667,568.207773
16.0000,16.6667,582.606218
16.1667,16.6667,601.400122
16.3333,16.6667,624.537577
16.5000,16.6667,651.825249
16.6667,16.6667,682.987616
16.8333,16.6667,717.645791
17.0000,16.6667,755.220050
17.1667,16.6667,794.830012
17.3333,16.6667,835.260456
17.5000,16.6667,874.982815
17.6667,16.6667,912.152115
17.8333,16.6667,944.515638
18.0000,16.6667,969.269744
18.1667,16.6667,982.990020
18.3333,16.6667,981.736609
18.5000,16.6667,961.299772
18.6667,16.6667,917.411328
18.8333,16.6667,845.729710
19.0000,16.6667,741.525187
19.1667,16.6667,599.119450
19.3333,16.6667,411.117742
19.5000,16.6667,167.306790
19.6667,16.6667,-147.036681
19.8333,16.6667,-553.529217
20.0000,16.6667,-1083.314326
20.1667,16.6667,-1778.712411
20.3333,16.6667,-2691.952054
20.5000,16.6667,-3878.861145
20.6667,16.6667,-5386.163762
20.8333,16.6667,-7233.035444
21.0000,16.6667,-9390.528226
21.1667,16.6667,-11765.253091
21.3333,16.6667,-14194.714452
21.5000,16.6667,-16459.870992
21.6667,16.6667,-18316.024116
21.8333,16.6667,-19537.187301
22.0000,16.6667,-19963.370456
22.1667,16.6667,-19537.024725
22.3333,16.6667,-18316.664908
22.5000,16.6667,-16462.908244
22.6667,16.6667,-14201.806606
22.8333,16.6667,-11777.528828
23.0000,16.6667,-9408.153467
23.1667,16.6667,-7255.076391
23.3333,16.6667,-5410.778827
23.5000,16.6667,-3903.754024
23.6667,16.6667,-2714.951183
23.8333,16.6667,-1798.322109
24.0000,16.6667,-1099.104674
24.1667,16.6667,-566.279312
24.3333,16.6667,-158.604324
24.5000,16.6667,154.354827
24.6667,16.6667,394.022191
24.8333,16.6667,575.455277
25.0000,16.6667,709.591843
25.1667,16.6667,804.695059
25.3333,16.6667,867.178307
25.5000,16.6667,902.160149
25.6667,16.6667,913.951833
25.8333,16.6667,906.463087
26.0000,16.6667,883.430829
26.1667,16.6667,848.453623
26.3333,16.6667,804.924662
26.5000,16.6667,755.973684
26.6667,16.6667,704.446942
26.8333,16.6667,652.867831
27.0000,16.6667,603.319908
27.1667,16.6667,557.276839
27.3333,16.6667,515.481315
27.5000,16.6667,477.966827
27.6667,16.6667,444.229472
27.8333,16.6667,413.471069
28.0000,16.6667,384.818531
28.1667,16.6667,357.473508
28.3333,16.6667,330.801912
28.5000,16.6667,304.389043
28.6667,16.6667,278.067870
28.8333,16.6667,251.909966
29.0000,16.6667,226.172406
29.1667,16.6667,201.213083
29.3333,16.6667,177.401174
29.5000,16.6667,155.047860
29.6667,16.6667,134.369033
29.8333,16.6667,115.477692
30.0000,16.6667,98.396047
0.0000,16.8333,9.840450
0.1667,16.8333,11.745361
0.3333,16.8333,13.666108
0.5000,16.8333,15.525650
0.6667,16.8333,17.224254
0.8333,16.8333,18.646998
1.0000,16.8333,19.681729
1.1667,16.8333,20.248898
1.3333,16.8333,20.340024
1.5000,16.8333,20.055250
1.6667,16.8333,19.626006
1.8333,16.8333,19.410410
2.0000,16.8333,19.858078
2.1667,16.8333,21.453048
2.3333,16.8333,24.650957
2.5000,16.8333,29.825014
2.6667,16.8333,37.227253
2.8333,16.8333,46.964364
3.0000,16.8333,58.986448
3.1667,16.8333,73.091039
3.3333,16.8333,88.947039
3.5000,16.8333,106.138268
3.6667,16.8333,124.216282
3.8333,16.8333,142.746583
4.0000,16.8333,161.339406
4.1667,16.8333,179.672064
4.3333,16.8333,197.520612
4.5000,16.8333,214.814018
4.6667,16.8333,231.705160
4.8333,16.8333,248.629601
5.0000,16.8333,266.307439
5.1667,16.8333,285.648111
5.3333,16.8333,307.552143
5.5000,16.8333,332.661820
5.6667,16.8333,361.163148
5.8333,16.8333,392.740585
6.0000,16.8333,426.717074
6.1667,16.8333,462.310417
6.3333,16.8333,498.872129
